movie_ref,discogs_title_norm,tmdb_title_norm,discogs_year,tmdb_year,discogs_genre,tmdb_genre,discogs_style
Black Hawk Down,hans zimmer black hawk down,true story of black hawk down,,2003,"Electronic, Rock, Stage & Screen",,"Soundtrack, Modern Classical, Ambient"
Black Hawk Down,hans zimmer black hawk down,essence of combat making black hawk down,,2002,"Electronic, Rock, Stage & Screen",,"Soundtrack, Modern Classical, Ambient"
Black Hawk Down,hans zimmer black hawk down,black hawk down the untold story,,2019,"Electronic, Rock, Stage & Screen",,"Soundtrack, Modern Classical, Ambient"
Black Hawk Down,hans zimmer black hawk down,somalia good intentions deadly results,,1998,"Electronic, Rock, Stage & Screen",,"Soundtrack, Modern Classical, Ambient"
Blade Runner 2049,hans zimmer benjamin wallfisch blade runner 2049,blade runner 2049,2017,2017,"Electronic, Rock, Stage & Screen",,"Score, Soundtrack, Ambient, Dark Ambient, Industrial"
Blade Runner 2049,hans zimmer benjamin wallfisch blade runner 2049,2036 nexus dawn,2017,2017,"Electronic, Rock, Stage & Screen",,"Score, Soundtrack, Ambient, Dark Ambient, Industrial"
Blade Runner 2049,hans zimmer benjamin wallfisch blade runner 2049,2048 nowhere to run,2017,2017,"Electronic, Rock, Stage & Screen",,"Score, Soundtrack, Ambient, Dark Ambient, Industrial"
Blade Runner 2049,hans zimmer and benjamin wallfisch blade runner 2049,blade runner 2049,2019,2017,"Electronic, Stage & Screen",,"Dark Ambient, Soundtrack, Score"
Blade Runner 2049,hans zimmer and benjamin wallfisch blade runner 2049,2036 nexus dawn,2019,2017,"Electronic, Stage & Screen",,"Dark Ambient, Soundtrack, Score"
Blade Runner 2049,hans zimmer and benjamin wallfisch blade runner 2049,2048 nowhere to run,2019,2017,"Electronic, Stage & Screen",,"Dark Ambient, Soundtrack, Score"
Blade Runner 2049,hans zimmer benjamin wallfisch blade runner 2049,blade runner 2049,2017,2017,"Electronic, Stage & Screen",,"Score, Soundtrack, Ambient, Dark Ambient, Industrial"
Blade Runner 2049,hans zimmer benjamin wallfisch blade runner 2049,2036 nexus dawn,2017,2017,"Electronic, Stage & Screen",,"Score, Soundtrack, Ambient, Dark Ambient, Industrial"
Blade Runner 2049,hans zimmer benjamin wallfisch blade runner 2049,2048 nowhere to run,2017,2017,"Electronic, Stage & Screen",,"Score, Soundtrack, Ambient, Dark Ambient, Industrial"
Blade Runner 2049,hans zimmer benjamin wallfisch blade runner 2049,blade runner 2049,2017,2017,"Electronic, Stage & Screen",,"Score, Soundtrack, Ambient, Dark Ambient, Industrial"
Blade Runner 2049,hans zimmer benjamin wallfisch blade runner 2049,2036 nexus dawn,2017,2017,"Electronic, Stage & Screen",,"Score, Soundtrack, Ambient, Dark Ambient, Industrial"
Blade Runner 2049,hans zimmer benjamin wallfisch blade runner 2049,2048 nowhere to run,2017,2017,"Electronic, Stage & Screen",,"Score, Soundtrack, Ambient, Dark Ambient, Industrial"
Blade Runner 2049,hans zimmer and benjamin wallfisch blade runner 2049,blade runner 2049,2019,2017,"Electronic, Stage & Screen",,Dark Ambient
Blade Runner 2049,hans zimmer and benjamin wallfisch blade runner 2049,2036 nexus dawn,2019,2017,"Electronic, Stage & Screen",,Dark Ambient
Blade Runner 2049,hans zimmer and benjamin wallfisch blade runner 2049,2048 nowhere to run,2019,2017,"Electronic, Stage & Screen",,Dark Ambient
Bohemian Rhapsody,queen bohemian rhapsody,bohemian rhapsody,2019,2018,"Rock, Stage & Screen",,"Arena Rock, Soundtrack, Pop Rock"
Bohemian Rhapsody,queen bohemian rhapsody,bohemian rhapsody recreating live aid,2019,2019,"Rock, Stage & Screen",,"Arena Rock, Soundtrack, Pop Rock"
Bohemian Rhapsody,queen bohemian rhapsody,story of bohemian rhapsody,2019,2004,"Rock, Stage & Screen",,"Arena Rock, Soundtrack, Pop Rock"
Bohemian Rhapsody,queen bohemian rhapsody,bohemian rhapsody la vraie histoire de queen,2019,2019,"Rock, Stage & Screen",,"Arena Rock, Soundtrack, Pop Rock"
Bohemian Rhapsody,queen bohemian rhapsody,bohemian rhapsody project,2019,2006,"Rock, Stage & Screen",,"Arena Rock, Soundtrack, Pop Rock"
Bohemian Rhapsody,queen bohemian rhapsody,ceska rapsodie,2019,1970,"Rock, Stage & Screen",,"Arena Rock, Soundtrack, Pop Rock"
Captain America The Winter Soldier,henry jackman captain america the winter soldier,captain america the winter soldier,2014,2014,"Brass & Military, Stage & Screen",,"Score, Soundtrack, Theme"
Captain America The Winter Soldier,henry jackman captain america the winter soldier,captain america the winter soldier,2018,2014,Stage & Screen,,Score
Captain America The Winter Soldier,henry jackman the falcon and the winter soldier vol,captain america the winter soldier,2021,2014,Stage & Screen,,"Score, Soundtrack"
Captain America The Winter Soldier,henry jackman the falcon and the winter soldier vol,captain america the winter soldier,2021,2014,Stage & Screen,,"Score, Soundtrack"
Captain America The First Avenger,alan silvestri music from marvel captain america the first avenger,captain america the first avenger,2015,2011,"Pop, Classical, Stage & Screen",,"Soundtrack, Contemporary, Modern, Score, Vocal"
Captain America The First Avenger,alan silvestri music from marvel captain america the first avenger,captain america civil war,2015,2016,"Pop, Classical, Stage & Screen",,"Soundtrack, Contemporary, Modern, Score, Vocal"
Captain America The First Avenger,alan silvestri music from marvel captain america the first avenger,captain america the winter soldier,2015,2014,"Pop, Classical, Stage & Screen",,"Soundtrack, Contemporary, Modern, Score, Vocal"
Captain America The First Avenger,alan silvestri captain america the first avenger,captain america the first avenger,2011,2011,"Pop, Classical, Stage & Screen",,"Soundtrack, Score"
Captain America The First Avenger,alan silvestri captain america the first avenger,captain america civil war,2011,2016,"Pop, Classical, Stage & Screen",,"Soundtrack, Score"
Captain America The First Avenger,alan silvestri captain america the first avenger,captain america the winter soldier,2011,2014,"Pop, Classical, Stage & Screen",,"Soundtrack, Score"
Captain America The First Avenger,alan silvestri captain america the first avenger,captain america the first avenger,2011,2011,"Pop, Classical, Stage & Screen",,"Soundtrack, Contemporary, Modern, Score, Vocal"
Captain America The First Avenger,alan silvestri captain america the first avenger,captain america civil war,2011,2016,"Pop, Classical, Stage & Screen",,"Soundtrack, Contemporary, Modern, Score, Vocal"
Captain America The First Avenger,alan silvestri captain america the first avenger,captain america the winter soldier,2011,2014,"Pop, Classical, Stage & Screen",,"Soundtrack, Contemporary, Modern, Score, Vocal"
Captain America The First Avenger,alan silvestri captain america the first avenger,captain america the first avenger,2011,2011,"Pop, Classical, Stage & Screen",,"Soundtrack, Contemporary, Modern, Score, Vocal"
Captain America The First Avenger,alan silvestri captain america the first avenger,captain america civil war,2011,2016,"Pop, Classical, Stage & Screen",,"Soundtrack, Contemporary, Modern, Score, Vocal"
Captain America The First Avenger,alan silvestri captain america the first avenger,captain america the winter soldier,2011,2014,"Pop, Classical, Stage & Screen",,"Soundtrack, Contemporary, Modern, Score, Vocal"
Captain America The First Avenger,alan silvestri captain america the first avenger,captain america the first avenger,2011,2011,Stage & Screen,,"Soundtrack, Score, Vocal"
Captain America The First Avenger,alan silvestri captain america the first avenger,captain america civil war,2011,2016,Stage & Screen,,"Soundtrack, Score, Vocal"
Captain America The First Avenger,alan silvestri captain america the first avenger,captain america the winter soldier,2011,2014,Stage & Screen,,"Soundtrack, Score, Vocal"
Corpse Bride,danny elfman tim burton corpse bride,corpse bride,2005,2005,Stage & Screen,,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,27,2005,2017,Stage & Screen,,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,corpse vanishes,2005,1942,Stage & Screen,,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,corpse bride,2024,2005,Stage & Screen,,Soundtrack
Corpse Bride,danny elfman tim burton corpse bride,27,2024,2017,Stage & Screen,,Soundtrack
Corpse Bride,danny elfman tim burton corpse bride,corpse vanishes,2024,1942,Stage & Screen,,Soundtrack
Corpse Bride,danny elfman tim burton corpse bride,corpse bride,2023,2005,Stage & Screen,,Soundtrack
Corpse Bride,danny elfman tim burton corpse bride,27,2023,2017,Stage & Screen,,Soundtrack
Corpse Bride,danny elfman tim burton corpse bride,corpse vanishes,2023,1942,Stage & Screen,,Soundtrack
Corpse Bride,danny elfman tim burton corpse bride,corpse bride,2005,2005,"Jazz, Stage & Screen",,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,27,2005,2017,"Jazz, Stage & Screen",,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,corpse vanishes,2005,1942,"Jazz, Stage & Screen",,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,corpse bride,2005,2005,Stage & Screen,,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,27,2005,2017,Stage & Screen,,"Soundtrack, Score"
Corpse Bride,danny elfman tim burton corpse bride,corpse vanishes,2005,1942,Stage & Screen,,"Soundtrack, Score"
Close Encounters of the Third Kind,john williams close encounters of the third kind,close encounters of the third kind,1977,1977,"Electronic, Stage & Screen",,"Soundtrack, Score, Disco"
Close Encounters of the Third Kind,john williams close encounters of the third kind,,1977,2016,"Electronic, Stage & Screen",,"Soundtrack, Score, Disco"
Close Encounters of the Third Kind,john williams close encounters of the third kind,making of close encounters of the third kind,1977,2001,"Electronic, Stage & Screen",,"Soundtrack, Score, Disco"
Close Encounters of the Third Kind,john williams close encounters of the third kind,close encounters of the third kind full disclosure,1977,2025,"Electronic, Stage & Screen",,"Soundtrack, Score, Disco"
Close Encounters of the Third Kind,john williams close encounters of the third kind,humanoids the real close encounters of the third kind,1977,2022,"Electronic, Stage & Screen",,"Soundtrack, Score, Disco"
Close Encounters of the Third Kind,electric moog orchestra music from close encounters of the third kind,close encounters of the third kind,1977,1977,"Electronic, Pop, Stage & Screen",,"Experimental, Ambient, Soundtrack"
Close Encounters of the Third Kind,electric moog orchestra music from close encounters of the third kind,,1977,2016,"Electronic, Pop, Stage & Screen",,"Experimental, Ambient, Soundtrack"
Close Encounters of the Third Kind,electric moog orchestra music from close encounters of the third kind,making of close encounters of the third kind,1977,2001,"Electronic, Pop, Stage & Screen",,"Experimental, Ambient, Soundtrack"
Close Encounters of the Third Kind,electric moog orchestra music from close encounters of the third kind,close encounters of the third kind full disclosure,1977,2025,"Electronic, Pop, Stage & Screen",,"Experimental, Ambient, Soundtrack"
Close Encounters of the Third Kind,electric moog orchestra music from close encounters of the third kind,humanoids the real close encounters of the third kind,1977,2022,"Electronic, Pop, Stage & Screen",,"Experimental, Ambient, Soundtrack"
Close Encounters of the Third Kind,unknown artist music from close encounters of the third kind,close encounters of the third kind,1978,1977,"Electronic, Funk / Soul, Classical, Stage & Screen",,Disco
Close Encounters of the Third Kind,unknown artist music from close encounters of the third kind,,1978,2016,"Electronic, Funk / Soul, Classical, Stage & Screen",,Disco
Close Encounters of the Third Kind,unknown artist music from close encounters of the third kind,making of close encounters of the third kind,1978,2001,"Electronic, Funk / Soul, Classical, Stage & Screen",,Disco
Close Encounters of the Third Kind,unknown artist music from close encounters of the third kind,close encounters of the third kind full disclosure,1978,2025,"Electronic, Funk / Soul, Classical, Stage & Screen",,Disco
Close Encounters of the Third Kind,unknown artist music from close encounters of the third kind,humanoids the real close encounters of the third kind,1978,2022,"Electronic, Funk / Soul, Classical, Stage & Screen",,Disco
Cinema Paradiso,ennio morricone nuovo cinema paradiso,nuovo cinema paradiso,1988,1988,Stage & Screen,,Soundtrack
Cinema Paradiso,ennio morricone nuovo cinema paradiso,um cinema quase paradiso,1988,2019,Stage & Screen,,Soundtrack
Cinema Paradiso,ennio morricone nuovo cinema paradiso,kissing sequence cinema paradiso,1988,,Stage & Screen,,Soundtrack
Cinema Paradiso,ennio morricone nuovo cinema paradiso,franco cristaldi il suo cinema paradiso,1988,2009,Stage & Screen,,Soundtrack
Cinema Paradiso,ennio morricone cinema paradiso 30th anniversary remastered edition,nuovo cinema paradiso,2018,1988,Stage & Screen,,"Score, Soundtrack"
Cinema Paradiso,ennio morricone cinema paradiso 30th anniversary remastered edition,um cinema quase paradiso,2018,2019,Stage & Screen,,"Score, Soundtrack"
Cinema Paradiso,ennio morricone cinema paradiso 30th anniversary remastered edition,kissing sequence cinema paradiso,2018,,Stage & Screen,,"Score, Soundtrack"
Cinema Paradiso,ennio morricone cinema paradiso 30th anniversary remastered edition,franco cristaldi il suo cinema paradiso,2018,2009,Stage & Screen,,"Score, Soundtrack"
Cinema Paradiso,ennio morricone nuovo cinema paradiso,nuovo cinema paradiso,2020,1988,"Classical, Stage & Screen",,"Score, Soundtrack, Classical"
Cinema Paradiso,ennio morricone nuovo cinema paradiso,um cinema quase paradiso,2020,2019,"Classical, Stage & Screen",,"Score, Soundtrack, Classical"
Cinema Paradiso,ennio morricone nuovo cinema paradiso,kissing sequence cinema paradiso,2020,,"Classical, Stage & Screen",,"Score, Soundtrack, Classical"
Cinema Paradiso,ennio morricone nuovo cinema paradiso,franco cristaldi il suo cinema paradiso,2020,2009,"Classical, Stage & Screen",,"Score, Soundtrack, Classical"
Cinema Paradiso,ennio morricone nuovo cinema paradiso,nuovo cinema paradiso,2017,1988,"Classical, Stage & Screen",,"Score, Soundtrack, Classical"
Cinema Paradiso,ennio morricone nuovo cinema paradiso,um cinema quase paradiso,2017,2019,"Classical, Stage & Screen",,"Score, Soundtrack, Classical"
Cinema Paradiso,ennio morricone nuovo cinema paradiso,kissing sequence cinema paradiso,2017,,"Classical, Stage & Screen",,"Score, Soundtrack, Classical"
Cinema Paradiso,ennio morricone nuovo cinema paradiso,franco cristaldi il suo cinema paradiso,2017,2009,"Classical, Stage & Screen",,"Score, Soundtrack, Classical"
Cinema Paradiso,ennio morricone cinema paradiso,nuovo cinema paradiso,,1988,"Classical, Stage & Screen",,"Soundtrack, Neo-Classical, Contemporary"
Cinema Paradiso,ennio morricone cinema paradiso,um cinema quase paradiso,,2019,"Classical, Stage & Screen",,"Soundtrack, Neo-Classical, Contemporary"
Cinema Paradiso,ennio morricone cinema paradiso,kissing sequence cinema paradiso,,,"Classical, Stage & Screen",,"Soundtrack, Neo-Classical, Contemporary"
Cinema Paradiso,ennio morricone cinema paradiso,franco cristaldi il suo cinema paradiso,,2009,"Classical, Stage & Screen",,"Soundtrack, Neo-Classical, Contemporary"
Crimson Peak,fernando velazquez crimson peak,crimson peak,2023,2015,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,remember crimson peak,2023,2016,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,house is alive constructing crimson peak,2023,2019,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,light and dark of crimson peak,2023,2016,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,crimson peak,2023,2015,Stage & Screen,,Soundtrack
Crimson Peak,fernando velazquez crimson peak,remember crimson peak,2023,2016,Stage & Screen,,Soundtrack
Crimson Peak,fernando velazquez crimson peak,house is alive constructing crimson peak,2023,2019,Stage & Screen,,Soundtrack
Crimson Peak,fernando velazquez crimson peak,light and dark of crimson peak,2023,2016,Stage & Screen,,Soundtrack
Crimson Peak,fernando velazquez crimson peak,crimson peak,2015,2015,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,remember crimson peak,2015,2016,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,house is alive constructing crimson peak,2015,2019,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,light and dark of crimson peak,2015,2016,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,crimson peak,2016,2015,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,remember crimson peak,2016,2016,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,house is alive constructing crimson peak,2016,2019,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,light and dark of crimson peak,2016,2016,Stage & Screen,,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,crimson peak,2015,2015,"Classical, Stage & Screen",,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,remember crimson peak,2015,2016,"Classical, Stage & Screen",,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,house is alive constructing crimson peak,2015,2019,"Classical, Stage & Screen",,"Soundtrack, Score"
Crimson Peak,fernando velazquez crimson peak,light and dark of crimson peak,2015,2016,"Classical, Stage & Screen",,"Soundtrack, Score"
Cowboy Bebop The Movie,seatbelts cowboy bebop official,,2018,2001,"Electronic, Hip Hop, Jazz, Rock, Blues, Stage & Screen",,"Free Jazz, Harmonica Blues, Bop, Swing, Hard Bop, Piano Blues, Cool Jazz, Soundtrack, Anison"
Cowboy Bebop The Movie,various tivulandia nippon volume dal 1990 al 1999,,2017,2001,"Jazz, Rock, Blues, Pop, Stage & Screen",,"Soundtrack, Theme"
Deadpool,various deadpool reloaded,deadpool,2016,2016,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,deadpool wolverine,2016,2024,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,deadpool,2016,2018,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,once upon deadpool,2016,2018,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,deadpool no good deed,2016,2017,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,marvel studios assembled the making of deadpool wolverine,2016,2024,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,deadpool from comics to screen to screen,2016,,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,untitled deadpool men teamup film,2016,,Stage & Screen,,"Soundtrack, Score"
Deadpool,various deadpool reloaded,deadpool movie in lego,2016,2021,Stage & Screen,,"Soundtrack, Score"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool,2016,2016,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool wolverine,2016,2024,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool,2016,2018,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,once upon deadpool,2016,2018,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool no good deed,2016,2017,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,marvel studios assembled the making of deadpool wolverine,2016,2024,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool from comics to screen to screen,2016,,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,untitled deadpool men teamup film,2016,,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool movie in lego,2016,2021,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool,2016,2016,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool wolverine,2016,2024,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool,2016,2018,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,once upon deadpool,2016,2018,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool no good deed,2016,2017,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,marvel studios assembled the making of deadpool wolverine,2016,2024,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool from comics to screen to screen,2016,,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,untitled deadpool men teamup film,2016,,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,tom holkenborg aka junkie xl deadpool,deadpool movie in lego,2016,2021,"Electronic, Stage & Screen",,"Electroclash, Soundtrack"
Deadpool,various deadpool wolverine,deadpool,2024,2016,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,deadpool wolverine,2024,2024,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,deadpool,2024,2018,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,once upon deadpool,2024,2018,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,deadpool no good deed,2024,2017,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,marvel studios assembled the making of deadpool wolverine,2024,2024,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,deadpool from comics to screen to screen,2024,,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,untitled deadpool men teamup film,2024,,"Rock, Pop, Stage & Screen",,Soundtrack
Deadpool,various deadpool wolverine,deadpool movie in lego,2024,2021,"Rock, Pop, Stage & Screen",,Soundtrack
Doctor Strange,michael giacchino doctor strange,doctor strange,2016,2016,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,doctor strange,2016,2007,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,doctor strange in the multiverse of madness,2016,2022,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,doutor estranho amor ou como aprendi amar preservativo deixei de me preocupar,2016,2005,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,el extrano caso del doctor fausto,2016,1969,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,strange case of doctor rx,2016,1942,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,marvel dc war on god doctor strange aleister crowley and the multiverse of satanism,2016,2022,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,doctor strange the fabric of reality,2016,2017,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,doctor strange the cerer supreme,2016,2017,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,strange doctor tang shenwei,2016,2014,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,strange experiment of doctor purefoy,2016,2009,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,marvel studios assembled the making of doctor strange in the multiverse of madness,2016,2022,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,crime doctor strangest case,2016,1943,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,dr strange,2016,1978,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,le funeste destin du docteur frankenstein,2016,2018,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,docteur jekyll et les femmes,2016,1981,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,dr strangelove or how learned to stop worrying and love the bomb,2016,1964,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,doctor strange,2016,2016,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,doctor strange,2016,2007,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,doctor strange in the multiverse of madness,2016,2022,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,doutor estranho amor ou como aprendi amar preservativo deixei de me preocupar,2016,2005,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,el extrano caso del doctor fausto,2016,1969,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,strange case of doctor rx,2016,1942,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,marvel dc war on god doctor strange aleister crowley and the multiverse of satanism,2016,2022,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,doctor strange the fabric of reality,2016,2017,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,doctor strange the cerer supreme,2016,2017,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,strange doctor tang shenwei,2016,2014,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,strange experiment of doctor purefoy,2016,2009,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,marvel studios assembled the making of doctor strange in the multiverse of madness,2016,2022,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,crime doctor strangest case,2016,1943,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,dr strange,2016,1978,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,le funeste destin du docteur frankenstein,2016,2018,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,docteur jekyll et les femmes,2016,1981,Stage & Screen,,Score
Doctor Strange,michael giacchino doctor strange,dr strangelove or how learned to stop worrying and love the bomb,2016,1964,Stage & Screen,,Score
Doctor Strange,danny elfman doctor strange in the multiverse of madness,doctor strange,2022,2016,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,doctor strange,2022,2007,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,doctor strange in the multiverse of madness,2022,2022,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,doutor estranho amor ou como aprendi amar preservativo deixei de me preocupar,2022,2005,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,el extrano caso del doctor fausto,2022,1969,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,strange case of doctor rx,2022,1942,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,marvel dc war on god doctor strange aleister crowley and the multiverse of satanism,2022,2022,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,doctor strange the fabric of reality,2022,2017,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,doctor strange the cerer supreme,2022,2017,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,strange doctor tang shenwei,2022,2014,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,strange experiment of doctor purefoy,2022,2009,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,marvel studios assembled the making of doctor strange in the multiverse of madness,2022,2022,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,crime doctor strangest case,2022,1943,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,dr strange,2022,1978,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,le funeste destin du docteur frankenstein,2022,2018,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,docteur jekyll et les femmes,2022,1981,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,dr strangelove or how learned to stop worrying and love the bomb,2022,1964,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,doctor strange,2023,2016,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,doctor strange,2023,2007,Stage & Screen,,"Soundtrack, Score"
Doctor Strange,danny elfman doctor strange in the multiverse of madness,doctor strange in the multiverse of madness,2023,2022,Stage & Screen,,"Soundtrack, Score"
